Actual,Predicted
1058428399.4606245,1057695913.9116626
263221717.4762161,263252659.00690952
581174776.2268379,580697180.7937856
385268287.63317937,385275756.6786882
707784731.528018,705743785.47949
120030220.10718615,120043650.01110105
299523991.84624803,299531755.50880414
790583566.1453099,790365978.2635895
133042084.33244956,133041398.33796152
430954375.93824667,431080848.94877905
438617837.8381349,438611184.75815845
139316691.65237033,139317224.36835164
320404939.01590395,320335996.6243276
366616934.1137651,366770102.1621962
137881273.09806818,137882639.881689
485487300.7977113,486093059.8551505
99496787.45136014,99492581.1176364
1285283245.010764,1286479836.9776418
341314546.2200654,341310737.16231304
282406411.8492514,282427558.97526795
297251852.81902885,297291713.0389862
217017955.59066552,216997338.1051406
124525310.06549913,124500074.4257124
307888409.15285534,307888928.9401112
193615738.4585929,193607569.59929398
224597900.5756182,224605568.25777316
411310681.7003125,411630801.2655694
44086377.15684386,44085851.84609811
66413404.97577699,66415739.39783993
335607022.9213913,335456215.6266678
150590640.2856497,150236677.1508995
53486081.31391537,53503008.37220216
1503300856.7223983,1508377519.3601427
317439652.53559095,317446750.8772541
601547815.4002377,601377011.2453622
83340384.92923938,83380515.52068655
45843960.99396749,45845546.59556113
291176864.0089934,291179873.3083557
268706861.2852532,268729014.74464923
316209500.61954945,316288093.22380984
201454236.63385552,201455545.09633914
370320737.5605897,370523740.72865355
275209522.4747711,275201638.8730662
557189344.652684,557157955.2035148
115709599.9644194,115711429.83936949
163211959.41922662,163209240.5798721
606054566.8864568,605988854.8989419
59935117.84587933,59934202.24652815
254061904.5201613,254106517.50319546
777921012.6979368,778278550.6386294
319022319.64464515,319164662.9605753
496160482.2647674,496193397.0190977
668165002.3345479,668209907.0292851
70693818.60971242,70479731.19878004
547469442.0415732,547539211.4722062
323757418.50470585,323910196.84629047
212147592.13159332,211919944.90394276
757406679.8871592,757512320.5678674
79963473.36503169,79937363.5118122
645674605.0618834,646118649.2561603
596450473.5694189,596329824.2464261
788165954.3599837,788131971.3180336
568195329.6895721,568177189.3386451
414809849.07789326,414925097.12686205
136609755.28699094,136606461.49235165
415931808.5600774,415843216.3667649
39914332.170395456,39909857.427387826
161789590.48376018,161803279.18041205
809375660.3688767,809145442.1825196
90983173.74636126,90981076.23744006
168497604.66394207,166157939.79473525
178472008.3520832,178556282.7498503
485876878.6725735,486156793.25687164
245525120.3081676,245520046.48590916
62814103.38074999,62816054.343531676
332162049.41325486,332163751.7176149
244677458.89378643,244698039.67661124
544396247.7133199,543859803.7599365
779466320.2442573,779468307.128813
439508408.8396924,439432327.9068004
244127893.05188525,244128354.32999787
772034444.9908414,772016243.718563
475287874.46821165,475429610.71324265
333386483.6048211,333452040.74966204
509252296.2883861,509184676.8160814
55474808.09404699,55558908.07817336
158902746.15440723,158410450.81829458
730820635.1275308,731295572.4697032
268882424.7372346,268726122.6830287
252933440.54001585,252894055.98223943
156494514.54622376,156486789.79208976
363464666.5254639,363464172.10554105
44126905.24562013,44139114.44745107
619916589.791814,620833164.0134995
293373069.0987513,293393752.9231111
380243548.9877126,380248389.8306111
527714724.454937,527551728.4672465
365627648.520476,365637862.8741678
131118714.08661832,131122042.86161466
401871294.7899928,401871137.0896678
513328224.6146792,513352460.2791736
779681275.6625397,779674644.7964127
231135652.1600719,231133224.1045242
453109520.940616,453104418.5993654
714706122.8694392,714686906.032709
207954444.8510914,207954252.12784356
43506077.22352736,43558876.96130497
305363927.2706075,305451155.4015799
252204909.30892384,252233510.59600094
428123797.1827815,428126554.05678344
169439408.48128042,165568122.28804356
606215562.253301,606403508.0379528
270298050.06739104,270366708.50754625
220931789.32421392,220944510.49766403
267025259.49050865,267038376.20518383
286026184.18510467,286028062.0970722
372161997.3033253,372028844.8616522
389080177.6081308,389076238.8921926
160061898.6976063,160031686.3447581
388925387.791363,388927051.0914666
260150465.03971767,260170055.72929585
426517331.1651989,426515946.30709475
178392521.5633662,178387262.61234573
1030403707.2403698,1030487831.6424729
66276695.43076945,66259534.25006751
338922455.7976195,338923526.09372747
57254994.73899069,57184853.290891625
330570063.0386823,330547832.4644639
336478815.73869854,336476904.88592416
411431800.81041366,411431696.71125567
218977605.24670863,218972410.9684967
125111131.41821104,124942771.89583576
315706839.8186488,315655070.2962797
420783015.47477055,420639112.5184397
313146736.2279082,313136191.76991457
237425189.75967777,237418147.99631995
1282485023.6504989,1281652600.3610764
403974089.2984393,403998469.47873604
296589785.2868688,296752178.5848356
371542720.3047884,371615409.21789014
736787381.4908943,737552043.4618645
226471707.3922012,226478028.14570075
385833477.2385762,385736080.4311341
317752717.282588,317518654.64890707
19107813.252927396,18946429.307240736
358150510.65826577,358231050.8632685
250581032.4241448,250585156.2444443
109058881.07481684,109056248.38211252
413140851.8539782,413141286.9326997
230236546.5388892,230318099.62365037
60166859.90526625,60169194.77233124
344524574.8275644,344521090.60640717
303733808.9133158,303734768.27257067
297965360.5103571,297957021.3602804
249605565.36391932,249628868.18123925
446145331.07089865,446153385.87997854
246048981.5865197,246076246.41147065
648413017.8672364,648415722.6309756
92178071.26279134,92136767.35406406
641347913.2129453,641525415.301943
741657520.0330479,741536912.7797749
206055305.7544119,206259836.44377908
26312885.282432757,26059266.64834935
281243643.7172464,281237124.1437008
69953052.70895407,69940754.58060841
903019221.8727348,904178342.9114442
191997754.68607607,192043371.37852353
419948171.33276665,419903345.53500265
388998675.0524058,388996148.74743384
369528759.99478126,369527227.5820291
242847185.26033756,242837913.25640145
146059151.14609817,146127117.44934148
81500210.73390082,81498967.43951145
295932089.45719105,295955845.53805935
205585073.93103808,205587185.84114686
251681324.75287095,251682527.163431
44165915.07093412,44184219.49558177
98549966.66639195,98463692.52795184
284027418.2256324,284029606.21984327
106293334.248515,106318574.364778
157022544.66847047,156959220.45773315
284268411.3740337,284370535.6681691
278170226.2938274,278167675.2992792
396158166.3119517,395948021.33234143
81439971.78014411,81421132.53684632
99356156.81444244,99419427.77034318
144275293.83640337,144272404.82368863
329860563.71003944,329859255.13601863
134249937.88847283,134304165.9828905
35894050.009917624,35898472.11574952
739002774.1398649,738987679.9405823
385850297.3519092,385807804.8735638
318112653.7813363,316554993.66100436
232617962.38925683,232607379.7491415
257056999.23524857,257053754.57330045
381875732.6974202,381927753.248978
251775549.5273904,251792884.62054753
160945115.6412149,160951613.5144035
379167455.2424032,379184745.6382662
75065713.99990736,75064362.98541099
133585030.54388183,133514999.95672683
291407072.8831787,291357222.8008363
186612645.43933135,186604954.85636777
77460688.17994243,77357521.79085362
352267429.22019225,352272557.70787
251112875.26250872,251119439.57739222
279858708.3118366,279590733.82227397
535449756.85974896,535613399.5891712
1279223552.6057365,1279200459.8243265
491617698.5053535,491537774.7617474
430730893.2968803,430739399.15654075
381360940.1109257,380691945.0435461
398209106.943492,398209906.22434497
126672646.33695912,126687028.44074486
249357179.7133397,249367065.8391525
961321397.405936,962237971.9180347
377798761.5614829,377942178.0032454
286414169.3728994,286405142.1470976
727364203.3789368,728338447.3850273
398035099.2946647,397998630.5598476
247224113.47029215,247222960.23729435
38989608.191973664,38960380.43917112
853155941.895794,852743562.6745362
353210708.10768765,353202206.92651457
27514974.41861533,27504123.289709635
377671361.4053368,377690014.22076774
141622744.88450405,141594483.29143083
134909507.77467585,134909965.00799564
408123366.825017,408121944.374212
290673780.64824975,290676022.35183454
215414197.93478495,215413403.03711835
938273607.7831764,937851944.7097782
39001309.677039735,39022485.89713769
316059713.71324617,316676695.34140885
351716359.4674849,351709233.4074091
322925799.95989853,322915229.95071024
387202233.95004696,387178917.6297815
400189599.8756304,400158578.25164086
600324317.5631641,600387675.3836044
242047427.7532904,242071659.8996681
65326961.30994438,65179050.19928707
356601569.85246813,356614466.4132502
271571321.9331142,271653186.47410196
419531218.7036202,419631669.68759155
676668883.5328511,676760173.4353584
312908283.5134991,312789184.06674874
763893167.14953,763783774.6653664
181614169.0284408,181564801.63621846
311995037.42558765,312133863.7397231
69013832.08346224,69019423.51373382
143709991.5557137,143712028.96594447
58694791.0587281,58691107.95916895
115091142.79227217,115162353.33478785
203854697.14848903,203834267.80928975
387056405.6910513,387062374.1177609
218621269.90029493,219179340.43896946
622428434.8523445,622257913.6144457
673503641.3027008,673796459.7127905
174494207.6498487,174500341.88437542
347957508.24514633,347974849.8753791
138832035.90733075,138831983.65334633
453830108.2889638,453829054.55447394
559741109.5520564,559179571.466712
323311266.0319597,323373508.9400475
100204373.34299172,100205211.36553648
52023568.92904778,52019434.84854721
193670142.20388752,193674291.11510018
420862979.09148985,420818946.255116
84514878.03204034,84513464.40045868
44463365.05930795,44602712.42539875
545059008.6399189,545111251.5983325
158043813.1507502,158034514.55914542
251311969.35767147,251123168.5504022
238218190.20771247,238238563.2880471
398691939.0093325,398689866.57120633
488337306.048793,488482094.7248129
144031729.92628512,144031989.24380037
150534390.66415375,150531566.2925759
37700708.61433245,37591076.352999516
324131358.98997843,324128518.63486797
331240826.70088685,331295999.5024342
96421964.9637026,96420731.12034601
624131324.009218,623943640.1711879
269587106.9165565,269573930.94523543
391945170.8598166,391938359.7736751
320534620.8028875,320603545.24644953
438354871.59604985,438361080.9598373
171789201.68683785,171792964.77148446
44890025.20774396,44892498.06491466
375518100.1958736,375518812.43874305
352700850.3125644,352626077.4936922
270190027.27229935,270193044.0612539
221072141.4491042,221104058.4438585
517886756.35898846,517840483.60263306
168112078.5464382,168128522.9304376
118292783.47477238,118300642.18758583
65764746.28763881,63909779.3549976
410578159.2824487,410576056.94256455
49533862.57821904,49609403.13577519
317934497.49323934,317936678.97543997
279491208.57648504,279488287.4892355
204502580.3880914,204460820.09751093
120557429.95190316,120561032.15821952
270726458.31945926,270724489.4157976
462525944.559805,462504774.5876076
239812020.99331272,239650225.08106175
387853851.9441217,387844527.42939377
221685661.18304744,221687800.8685072
318073177.2162293,318082762.27446723
26605220.449619383,26610473.987763844
191772238.4747674,191771336.94510528
286293142.10311943,286269645.9777834
290968096.4349367,290808463.1115393
154411732.21810275,154473559.5700655
40967786.102199525,39682121.82003811
82403941.0358899,82405935.355899
257653503.2113548,257653934.89526528
373511019.7337517,319683393.38822496
73627165.68913049,73629910.83863707
251324034.6970904,251297955.32610133
365681182.9094406,365684714.71886826
267228584.1109029,267204564.1965681
619416208.6267508,619296420.406355
94657319.8298339,94646303.1646302
409183327.8272815,409181363.1436653
91585307.7471041,91655884.67400894
333137571.2448015,333186536.9348909
210456600.40250137,210455984.89420813
196192512.46374863,195446748.42621082
447032411.3693572,447021391.28107554
366878291.1930031,366877501.34792155
993149990.4045426,993957588.917258
298781625.7466067,298785028.03613895
930810590.9658152,930540356.2848687
102612013.49433523,102866781.0110886
121240683.83366217,121237807.33540413
437647744.6857767,437669442.9345625
278047492.709094,277623813.7885217
108787193.10027166,108816482.67973107
225797960.70832253,225696862.7995661
330974483.3539578,330958065.4773257
341393636.7614119,341470752.69518477
57757886.14679769,57760024.832200356
132995945.0595535,133133494.91846302
182580982.99486884,182583677.2598036
256851444.40449247,256851715.2467853
250541064.8371812,250640796.47614127
439538868.1364434,439399606.3547213
239828327.28469872,240154929.82449147
176228442.5994349,175869303.46743205
396545018.9940957,395425098.2198557
272010500.6254194,272019926.9942222
159734419.46454483,159829625.63379747
